document_id,case_id,document_type,language,text_hash,raw_text_ref,source_id,created_at,synthetic_demo_record
DOC_FIR_0308,308,FIRST_INFORMATION_REPORT,English,ce0c903ec3c52a11,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0308 | Station: Juhu Police Station | Date: 2025-11-23
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-11-23 at approximately 19:26 hours near Chembur Colony Sector-112, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Chaman Rajan (Alias: C. Rajan, Phone: Phone On Record)

- Dev Walia (Alias: D. Walia, Phone: Phone On Record)

- Amruta Dass (Alias: A. Dass, Phone: Phone On Record)

- Jalsa Chhabra (Alias: J. Chhabra, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Inspect Unattended Kiosk

2. Thereafter, Attach Skimmer Overlay

3. Thereafter, Install Pinhole Camera

4. Thereafter, Harvest Magnetic Stripe Data

5. Thereafter, Encode Cloned Cards

6. Thereafter, Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Mahindra Scorpio)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000308,2025-11-23T19:26:50,True
DOC_FIR_0309,309,FIRST_INFORMATION_REPORT,English,acfc402bfbef406e,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0309 | Station: Juhu Police Station | Date: 2025-11-24
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-11-24 at approximately 20:51 hours near Tardeo Road Sector-200, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Benjamin Kurian (Alias: B. Kurian, Phone: Phone On Record)

- Vedika Panchal (Alias: V. Panchal, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Survey Pedestrian Victim

2. Thereafter, Approach On Unidentified Motorcycle

3. Thereafter, Pillion Rider Snatches Valuable

4. Thereafter, Accelerate Through Narrow By-Lanes

5. Thereafter, Deliver Loot To Fencer


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000309,2025-11-24T20:51:28,True
DOC_FIR_0310,310,FIRST_INFORMATION_REPORT,English,e267c774caaf76f9,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0310 | Station: Kurla Police Station | Date: 2025-11-25
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2025-11-25 at approximately 02:38 hours near Borivali West Station Area Sector-154, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Pranit Basak (Alias: P. Basak, Phone: Phone On Record)

- Omaja Butala (Alias: O. Butala, Phone: Phone On Record)

- Urishilla Yadav (Alias: U. Yadav, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Spoof Official Bank Helpline

2. Upon further inquiry into the sequence of events, it transpired that Contact Target Victim

3. Upon further inquiry into the sequence of events, it transpired that Induce Panic Regarding Account Block

4. Upon further inquiry into the sequence of events, it transpired that Extract Otp And Credentials

5. Upon further inquiry into the sequence of events, it transpired that Initiate Unauthorized Fund Transfer

6. Upon further inquiry into the sequence of events, it transpired that Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Mahindra Scorpio)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000310,2025-11-25T02:38:28,True
DOC_FIR_0311,311,FIRST_INFORMATION_REPORT,English,e6836e78a769dda1,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0311 | Station: Andheri Police Station | Date: 2025-11-25
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2025-11-25 at approximately 14:42 hours near Ghatkopar Central Mall Sector-111, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Charan Maharaj (Alias: C. Maharaj, Phone: Phone On Record)

- Bhavani Dara (Alias: B. Dara, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Identify Prominent Local Trader

2. Upon further inquiry into the sequence of events, it transpired that Send Covert Intimidation Message

3. Upon further inquiry into the sequence of events, it transpired that Demand Recurring Protection Money

4. Upon further inquiry into the sequence of events, it transpired that Specify Hawala Or Cash Drop

5. Upon further inquiry into the sequence of events, it transpired that Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000311,2025-11-25T14:42:56,True
DOC_FIR_0312,312,FIRST_INFORMATION_REPORT,English,3415f4c133ba92f1,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0312 | Station: Borivali Police Station | Date: 2025-11-30
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2025-11-30 at approximately 00:33 hours near Dadar TT Circle Sector-68, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Ridhi Parekh (Alias: R. Parekh, Phone: Phone On Record)

- Faqid Madan (Alias: F. Madan, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Procure Contraband Consignment

2. The victim narrated that suddenly Conceal In Commercial Cargo

3. The victim narrated that suddenly Transport Via Interstate Transport

4. The victim narrated that suddenly Drop At Designated Transit Point

5. The victim narrated that suddenly Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Tata Nexon)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000312,2025-11-30T00:33:29,True
DOC_FIR_0313,313,FIRST_INFORMATION_REPORT,English,5a31369aab767286,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0313 | Station: Malad Police Station | Date: 2025-12-01
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-12-01 at approximately 04:11 hours near Ghatkopar Central Mall Sector-51, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Daniel Prakash (Alias: D. Prakash, Phone: Phone On Record)

- Qarin Toor (Alias: Q. Toor, Phone: Phone On Record)

- Pushti Dara (Alias: P. Dara, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Observe Target Vehicle

2. Thereafter, Approach With Master Key Or Device

3. Thereafter, Disable Security Tracker

4. Thereafter, Steal And Drive Away

5. Thereafter, Replace Plate Number

6. Thereafter, Transport To Outstation Warehouse


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Mahindra Scorpio)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000313,2025-12-01T04:11:58,True
DOC_FIR_0314,314,FIRST_INFORMATION_REPORT,English,88f1de19df62ca73,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0314 | Station: Kurla Police Station | Date: 2025-12-03
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-12-03 at approximately 19:42 hours near Worli Sea Face Sector-69, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Nimrat Nazareth (Alias: N. Nazareth, Phone: Phone On Record)

- Mitali Ratti (Alias: M. Ratti, Phone: Phone On Record)

- Xavier Bhardwaj (Alias: X. Bhardwaj, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Inspect Unattended Kiosk

2. Thereafter, Attach Skimmer Overlay

3. Thereafter, Install Pinhole Camera

4. Thereafter, Harvest Magnetic Stripe Data

5. Thereafter, Encode Cloned Cards

6. Thereafter, Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000314,2025-12-03T19:42:11,True
DOC_FIR_0315,315,FIRST_INFORMATION_REPORT,English,1614c0a151ed673f,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0315 | Station: Chembur Police Station | Date: 2025-12-04
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2025-12-04 at approximately 14:57 hours near Worli Sea Face Sector-89, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Zarna Apte (Alias: Z. Apte, Phone: Phone On Record)

- Januja Issac (Alias: J. Issac, Phone: Phone On Record)

- Mason Mitra (Alias: M. Mitra, Phone: Phone On Record)

- Madhavi Chaudhary (Alias: M. Chaudhary, Phone: Phone On Record)

- Shivani Sen (Alias: S. Sen, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Survey Pedestrian Victim

2. Upon further inquiry into the sequence of events, it transpired that Approach On Unidentified Motorcycle

3. Upon further inquiry into the sequence of events, it transpired that Pillion Rider Snatches Valuable

4. Upon further inquiry into the sequence of events, it transpired that Accelerate Through Narrow By-Lanes

5. Upon further inquiry into the sequence of events, it transpired that Deliver Loot To Fencer


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000315,2025-12-04T14:57:25,True
DOC_FIR_0316,316,FIRST_INFORMATION_REPORT,English,34320e1265e1d072,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0316 | Station: Malad Police Station | Date: 2025-12-05
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-12-05 at approximately 07:50 hours near Byculla Market Sector-175, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Bhavya Mohanty (Alias: B. Mohanty, Phone: Phone On Record)

- Aradhana Mistry (Alias: A. Mistry, Phone: Phone On Record)

- Aarav Bhakta (Alias: A. Bhakta, Phone: Phone On Record)

- Yasti Nagy (Alias: Y. Nagy, Phone: Phone On Record)

- Yashoda Purohit (Alias: Y. Purohit, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Spoof Official Bank Helpline

2. Thereafter, Contact Target Victim

3. Thereafter, Induce Panic Regarding Account Block

4. Thereafter, Extract Otp And Credentials

5. Thereafter, Initiate Unauthorized Fund Transfer

6. Thereafter, Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000316,2025-12-05T07:50:21,True
DOC_FIR_0317,317,FIRST_INFORMATION_REPORT,English,15860db30cca8092,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0317 | Station: Ghatkopar Police Station | Date: 2025-12-05
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2025-12-05 at approximately 21:41 hours near Crawford Market Sector-243, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Jalsa Rana (Alias: J. Rana, Phone: Phone On Record)

- Frado Bassi (Alias: F. Bassi, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Identify Prominent Local Trader

2. The victim narrated that suddenly Send Covert Intimidation Message

3. The victim narrated that suddenly Demand Recurring Protection Money

4. The victim narrated that suddenly Specify Hawala Or Cash Drop

5. The victim narrated that suddenly Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000317,2025-12-05T21:41:56,True
DOC_FIR_0318,318,FIRST_INFORMATION_REPORT,English,e0cc11f68189b9ed,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0318 | Station: Ghatkopar Police Station | Date: 2025-12-10
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2025-12-10 at approximately 15:49 hours near Sewri Timber Market Sector-116, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Benjamin Mann (Alias: B. Mann, Phone: Phone On Record)

- Lakshit Om (Alias: L. Om, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Procure Contraband Consignment

2. Upon further inquiry into the sequence of events, it transpired that Conceal In Commercial Cargo

3. Upon further inquiry into the sequence of events, it transpired that Transport Via Interstate Transport

4. Upon further inquiry into the sequence of events, it transpired that Drop At Designated Transit Point

5. Upon further inquiry into the sequence of events, it transpired that Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Toyota Innova)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000318,2025-12-10T15:49:45,True
