CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts,SourceSystem,SourceRecordID,SourceVersion,synthetic_demo_record
56,CR/0056/2025,CASE_2025_0056,2025-03-15T16:27:13,POL_838,PS_COLABA,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-15T16:27:13,2025-03-15T16:27:13,2025-03-15T16:27:13,19.225721,72.777266,Incident reported at Malad Link Road Sector-173 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000056,v1.0,True
57,CR/0057/2025,CASE_2025_0057,2025-03-17T16:23:48,POL_649,PS_BANDRA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-17T16:23:48,2025-03-17T16:23:48,2025-03-17T16:23:48,18.987667,72.984399,Incident reported at Tardeo Road Sector-120 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000057,v1.0,True
58,CR/0058/2025,CASE_2025_0058,2025-03-18T18:24:15,POL_448,PS_ANDHERI,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-18T18:24:15,2025-03-18T18:24:15,2025-03-18T18:24:15,18.992883,72.879976,Incident reported at Thane Station West Sector-117 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000058,v1.0,True
59,CR/0059/2025,CASE_2025_0059,2025-03-19T04:05:07,POL_545,PS_BANDRA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-19T04:05:07,2025-03-19T04:05:07,2025-03-19T04:05:07,19.064155,72.950461,Incident reported at Borivali West Station Area Sector-94 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000059,v1.0,True
60,CR/0060/2025,CASE_2025_0060,2025-03-20T06:34:12,POL_103,PS_DHARAVI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-20T06:34:12,2025-03-20T06:34:12,2025-03-20T06:34:12,19.042919,72.823547,Incident reported at Juhu Tara Road Sector-7 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000060,v1.0,True
61,CR/0061/2025,CASE_2025_0061,2025-03-21T06:13:51,POL_369,PS_CHEMBUR,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-21T06:13:51,2025-03-21T06:13:51,2025-03-21T06:13:51,19.24434,72.76625,Incident reported at Juhu Tara Road Sector-27 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000061,v1.0,True
62,CR/0062/2025,CASE_2025_0062,2025-03-21T10:27:47,POL_619,PS_MALAD,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-21T10:27:47,2025-03-21T10:27:47,2025-03-21T10:27:47,19.163233,72.906462,Incident reported at Lower Parel Business Park Sector-230 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000062,v1.0,True
63,CR/0063/2025,CASE_2025_0063,2025-03-21T12:25:25,POL_405,PS_BANDRA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-21T12:25:25,2025-03-21T12:25:25,2025-03-21T12:25:25,18.950758,72.892774,Incident reported at Bandra Kurla Complex Sector-184 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000063,v1.0,True
64,CR/0064/2025,CASE_2025_0064,2025-03-21T14:47:22,POL_723,PS_BYCULLA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-21T14:47:22,2025-03-21T14:47:22,2025-03-21T14:47:22,18.977524,72.880446,Incident reported at Juhu Tara Road Sector-67 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000064,v1.0,True
65,CR/0065/2025,CASE_2025_0065,2025-03-22T10:45:50,POL_482,PS_KURLA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-22T10:45:50,2025-03-22T10:45:50,2025-03-22T10:45:50,19.131823,72.89444,Incident reported at Tardeo Road Sector-20 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000065,v1.0,True
66,CR/0066/2025,CASE_2025_0066,2025-03-23T22:50:13,POL_897,PS_DHARAVI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-23T22:50:13,2025-03-23T22:50:13,2025-03-23T22:50:13,19.121276,72.953186,Incident reported at Sewri Timber Market Sector-116 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000066,v1.0,True
67,CR/0067/2025,CASE_2025_0067,2025-03-24T12:21:13,POL_713,PS_MALAD,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-24T12:21:13,2025-03-24T12:21:13,2025-03-24T12:21:13,19.176286,72.845399,Incident reported at Ghatkopar Central Mall Sector-31 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000067,v1.0,True
68,CR/0068/2025,CASE_2025_0068,2025-03-27T03:06:28,POL_119,PS_JUHU,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-27T03:06:28,2025-03-27T03:06:28,2025-03-27T03:06:28,19.135355,72.889045,Incident reported at Borivali West Station Area Sector-214 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000068,v1.0,True
69,CR/0069/2025,CASE_2025_0069,2025-03-28T01:32:24,POL_999,PS_BANDRA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-28T01:32:24,2025-03-28T01:32:24,2025-03-28T01:32:24,18.977524,72.880446,Incident reported at Juhu Tara Road Sector-67 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000069,v1.0,True
70,CR/0070/2025,CASE_2025_0070,2025-03-28T03:17:15,POL_159,PS_ANDHERI,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-28T03:17:15,2025-03-28T03:17:15,2025-03-28T03:17:15,19.008102,72.843744,Incident reported at Dharavi Commercial Complex Sector-81 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000070,v1.0,True
71,CR/0071/2025,CASE_2025_0071,2025-03-28T03:40:56,POL_180,PS_KURLA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-28T03:40:56,2025-03-28T03:40:56,2025-03-28T03:40:56,19.163233,72.906462,Incident reported at Lower Parel Business Park Sector-230 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000071,v1.0,True
72,CR/0072/2025,CASE_2025_0072,2025-03-28T08:33:48,POL_597,PS_BANDRA,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-28T08:33:48,2025-03-28T08:33:48,2025-03-28T08:33:48,19.112666,72.943856,Incident reported at Ghatkopar Central Mall Sector-51 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000072,v1.0,True
73,CR/0073/2025,CASE_2025_0073,2025-03-31T22:51:46,POL_884,PS_BANDRA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-03-31T22:51:46,2025-03-31T22:51:46,2025-03-31T22:51:46,19.100677,72.903213,Incident reported at Sion Circle Sector-119 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000073,v1.0,True
74,CR/0074/2025,CASE_2025_0074,2025-04-01T09:35:22,POL_775,PS_DHARAVI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-01T09:35:22,2025-04-01T09:35:22,2025-04-01T09:35:22,19.277562,72.754117,Incident reported at Ghatkopar Central Mall Sector-91 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000074,v1.0,True
75,CR/0075/2025,CASE_2025_0075,2025-04-01T11:13:25,POL_269,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-01T11:13:25,2025-04-01T11:13:25,2025-04-01T11:13:25,19.121669,72.791659,Incident reported at Kurla West Terminus Sector-106 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000075,v1.0,True
76,CR/0076/2025,CASE_2025_0076,2025-04-01T11:21:28,POL_993,PS_ANDHERI,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-01T11:21:28,2025-04-01T11:21:28,2025-04-01T11:21:28,19.096948,72.946381,Incident reported at Bandra Kurla Complex Sector-64 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000076,v1.0,True
77,CR/0077/2025,CASE_2025_0077,2025-04-01T14:24:24,POL_316,PS_BORIVALI,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-01T14:24:24,2025-04-01T14:24:24,2025-04-01T14:24:24,18.946261,72.7994,Incident reported at Borivali West Station Area Sector-234 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000077,v1.0,True
78,CR/0078/2025,CASE_2025_0078,2025-04-01T20:54:03,POL_806,PS_MALAD,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-01T20:54:03,2025-04-01T20:54:03,2025-04-01T20:54:03,18.976999,72.948677,Incident reported at Byculla Market Sector-95 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000078,v1.0,True
79,CR/0079/2025,CASE_2025_0079,2025-04-02T01:59:06,POL_419,PS_KURLA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-02T01:59:06,2025-04-02T01:59:06,2025-04-02T01:59:06,19.096948,72.946381,Incident reported at Bandra Kurla Complex Sector-64 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000079,v1.0,True
80,CR/0080/2025,CASE_2025_0080,2025-04-02T05:39:52,POL_765,PS_WORLI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-02T05:39:52,2025-04-02T05:39:52,2025-04-02T05:39:52,19.20586,72.777159,Incident reported at Colaba Causeway Sector-82 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000080,v1.0,True
81,CR/0081/2025,CASE_2025_0081,2025-04-02T08:54:52,POL_629,PS_JUHU,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-02T08:54:52,2025-04-02T08:54:52,2025-04-02T08:54:52,18.917646,72.825292,Incident reported at Sion Circle Sector-139 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000081,v1.0,True
82,CR/0082/2025,CASE_2025_0082,2025-04-03T06:49:21,POL_353,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-03T06:49:21,2025-04-03T06:49:21,2025-04-03T06:49:21,19.180672,72.980097,Incident reported at Crawford Market Sector-123 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000082,v1.0,True
83,CR/0083/2025,CASE_2025_0083,2025-04-03T14:35:21,POL_446,PS_KURLA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-03T14:35:21,2025-04-03T14:35:21,2025-04-03T14:35:21,18.969221,72.959798,Incident reported at Ghatkopar Central Mall Sector-151 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000083,v1.0,True
84,CR/0084/2025,CASE_2025_0084,2025-04-03T17:04:22,POL_667,PS_COLABA,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-03T17:04:22,2025-04-03T17:04:22,2025-04-03T17:04:22,19.263206,72.886056,Incident reported at Sewri Timber Market Sector-136 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000084,v1.0,True
85,CR/0085/2025,CASE_2025_0085,2025-04-04T13:04:12,POL_325,PS_KURLA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-04T13:04:12,2025-04-04T13:04:12,2025-04-04T13:04:12,19.041248,72.82635,Incident reported at Crawford Market Sector-203 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000085,v1.0,True
86,CR/0086/2025,CASE_2025_0086,2025-04-04T13:34:03,POL_824,PS_COLABA,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-04T13:34:03,2025-04-04T13:34:03,2025-04-04T13:34:03,19.173233,72.917069,Incident reported at Thane Station West Sector-97 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000086,v1.0,True
87,CR/0087/2025,CASE_2025_0087,2025-04-04T19:05:32,POL_334,PS_BYCULLA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-04T19:05:32,2025-04-04T19:05:32,2025-04-04T19:05:32,19.228516,72.875947,Incident reported at Bandra Kurla Complex Sector-164 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000087,v1.0,True
88,CR/0088/2025,CASE_2025_0088,2025-04-04T20:08:32,POL_980,PS_BANDRA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-04T20:08:32,2025-04-04T20:08:32,2025-04-04T20:08:32,18.975889,72.965498,Incident reported at Ghatkopar Central Mall Sector-211 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000088,v1.0,True
89,CR/0089/2025,CASE_2025_0089,2025-04-05T08:58:45,POL_626,PS_JUHU,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-05T08:58:45,2025-04-05T08:58:45,2025-04-05T08:58:45,19.063756,72.945744,Incident reported at Borivali West Station Area Sector-54 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000089,v1.0,True
90,CR/0090/2025,CASE_2025_0090,2025-04-05T13:50:07,POL_785,PS_KURLA,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-05T13:50:07,2025-04-05T13:50:07,2025-04-05T13:50:07,19.206624,72.862425,Incident reported at Malad Link Road Sector-113 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000090,v1.0,True
91,CR/0091/2025,CASE_2025_0091,2025-04-05T17:14:30,POL_652,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-05T17:14:30,2025-04-05T17:14:30,2025-04-05T17:14:30,19.143703,72.815992,Incident reported at Malad Link Road Sector-213 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000091,v1.0,True
92,CR/0092/2025,CASE_2025_0092,2025-04-06T10:08:29,POL_684,PS_DHARAVI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-06T10:08:29,2025-04-06T10:08:29,2025-04-06T10:08:29,18.927349,72.888464,Incident reported at Andheri East MIDC Sector-205 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000092,v1.0,True
93,CR/0093/2025,CASE_2025_0093,2025-04-06T20:05:50,POL_348,PS_BORIVALI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-06T20:05:50,2025-04-06T20:05:50,2025-04-06T20:05:50,19.168832,72.848002,Incident reported at Bandra Kurla Complex Sector-44 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000093,v1.0,True
94,CR/0094/2025,CASE_2025_0094,2025-04-07T06:19:00,POL_294,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-07T06:19:00,2025-04-07T06:19:00,2025-04-07T06:19:00,19.139565,72.859439,Incident reported at Dharavi Commercial Complex Sector-181 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000094,v1.0,True
95,CR/0095/2025,CASE_2025_0095,2025-04-07T11:29:19,POL_774,PS_BANDRA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-07T11:29:19,2025-04-07T11:29:19,2025-04-07T11:29:19,19.072515,72.983484,Incident reported at Andheri East MIDC Sector-85 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000095,v1.0,True
96,CR/0096/2025,CASE_2025_0096,2025-04-07T22:33:55,POL_533,PS_WORLI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-07T22:33:55,2025-04-07T22:33:55,2025-04-07T22:33:55,19.047285,72.920785,Incident reported at Andheri East MIDC Sector-25 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000096,v1.0,True
97,CR/0097/2025,CASE_2025_0097,2025-04-07T23:21:49,POL_984,PS_WORLI,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-07T23:21:49,2025-04-07T23:21:49,2025-04-07T23:21:49,18.978942,72.946946,Incident reported at Dharavi Commercial Complex Sector-1 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000097,v1.0,True
98,CR/0098/2025,CASE_2025_0098,2025-04-08T02:46:03,POL_789,PS_CHEMBUR,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-08T02:46:03,2025-04-08T02:46:03,2025-04-08T02:46:03,19.168832,72.848002,Incident reported at Bandra Kurla Complex Sector-44 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000098,v1.0,True
99,CR/0099/2025,CASE_2025_0099,2025-04-08T04:18:45,POL_200,PS_BYCULLA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-08T04:18:45,2025-04-08T04:18:45,2025-04-08T04:18:45,18.920401,72.943799,Incident reported at Kurla West Terminus Sector-126 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000099,v1.0,True
100,CR/0100/2025,CASE_2025_0100,2025-04-08T14:28:09,POL_845,PS_COLABA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-08T14:28:09,2025-04-08T14:28:09,2025-04-08T14:28:09,18.901633,72.775442,Incident reported at Navi Mumbai Vashi Sector 17 Sector-98 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000100,v1.0,True
101,CR/0101/2025,CASE_2025_0101,2025-04-08T19:34:17,POL_354,PS_JUHU,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-08T19:34:17,2025-04-08T19:34:17,2025-04-08T19:34:17,18.975287,72.759382,Incident reported at Sion Circle Sector-39 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000101,v1.0,True
102,CR/0102/2025,CASE_2025_0102,2025-04-08T23:29:22,POL_649,PS_KURLA,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-08T23:29:22,2025-04-08T23:29:22,2025-04-08T23:29:22,19.153185,72.934911,Incident reported at Sewri Timber Market Sector-16 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000102,v1.0,True
103,CR/0103/2025,CASE_2025_0103,2025-04-09T01:53:59,POL_532,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-09T01:53:59,2025-04-09T01:53:59,2025-04-09T01:53:59,19.047285,72.920785,Incident reported at Andheri East MIDC Sector-25 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000103,v1.0,True
104,CR/0104/2025,CASE_2025_0104,2025-04-09T13:19:03,POL_573,PS_DHARAVI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-09T13:19:03,2025-04-09T13:19:03,2025-04-09T13:19:03,19.009854,72.763743,Incident reported at Andheri East MIDC Sector-45 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000104,v1.0,True
105,CR/0105/2025,CASE_2025_0105,2025-04-10T08:31:32,POL_553,PS_KURLA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-10T08:31:32,2025-04-10T08:31:32,2025-04-10T08:31:32,19.267332,72.96217,Incident reported at Dharavi Commercial Complex Sector-21 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000105,v1.0,True
106,CR/0106/2025,CASE_2025_0106,2025-04-10T11:53:43,POL_151,PS_MALAD,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-10T11:53:43,2025-04-10T11:53:43,2025-04-10T11:53:43,19.269249,72.87516,Incident reported at Lower Parel Business Park Sector-110 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000106,v1.0,True
107,CR/0107/2025,CASE_2025_0107,2025-04-10T13:16:35,POL_956,PS_BYCULLA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-10T13:16:35,2025-04-10T13:16:35,2025-04-10T13:16:35,19.112666,72.943856,Incident reported at Ghatkopar Central Mall Sector-51 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000107,v1.0,True
108,CR/0108/2025,CASE_2025_0108,2025-04-10T22:01:16,POL_871,PS_COLABA,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-10T22:01:16,2025-04-10T22:01:16,2025-04-10T22:01:16,19.246856,72.780956,Incident reported at Andheri East MIDC Sector-145 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000108,v1.0,True
109,CR/0109/2025,CASE_2025_0109,2025-04-10T22:22:14,POL_516,PS_KURLA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-10T22:22:14,2025-04-10T22:22:14,2025-04-10T22:22:14,19.15288,72.871426,Incident reported at Juhu Tara Road Sector-147 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000109,v1.0,True
110,CR/0110/2025,CASE_2025_0110,2025-04-11T08:22:29,POL_318,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-11T08:22:29,2025-04-11T08:22:29,2025-04-11T08:22:29,19.158578,72.935852,Incident reported at Thane Station West Sector-177 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000110,v1.0,True
111,CR/0111/2025,CASE_2025_0111,2025-04-11T17:11:58,POL_268,PS_WORLI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2025-04-11T17:11:58,2025-04-11T17:11:58,2025-04-11T17:11:58,18.992985,72.964705,Incident reported at Sewri Timber Market Sector-216 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000111,v1.0,True
