vehicle_id,registration_hash,type,make_model,owner_person_id,synthetic_demo_record
VEH_1271,ee6d5a6d5e251b6f,Commercial Auto,Royal Enfield Classic 350,P_04808,True
VEH_1272,1119185939a5ba1d,Cargo Truck,Royal Enfield Classic 350,P_03037,True
VEH_1273,d5a4ea3ea90f332c,Four-Wheeler,Bajaj Pulsar,P_03132,True
VEH_1274,e898bb81dc50e472,Commercial Auto,Tata Nexon,P_02812,True
VEH_1275,cac59ae026a13c58,Four-Wheeler,Toyota Innova,P_02510,True
VEH_1276,417e2fbe36a150b7,Cargo Truck,Toyota Innova,P_03041,True
VEH_1277,a7b339da77f0fd52,Cargo Truck,Mahindra Scorpio,P_00111,True
VEH_1278,1716376d07cbc994,Two-Wheeler,Hyundai Creta,P_02225,True
VEH_1279,e3d1417d2be982a7,Two-Wheeler,Honda City,P_04057,True
VEH_1280,ee28e6b7a655dcb4,Commercial Auto,Hyundai Creta,P_02014,True
VEH_1281,bb4f371aff6c8b64,Cargo Truck,Royal Enfield Classic 350,P_01803,True
VEH_1282,f0d2ca3d0c048b4f,Four-Wheeler,Maruti Suzuki Swift,P_04472,True
VEH_1283,bddc433ea86ef50a,Four-Wheeler,Tata Nexon,P_00986,True
VEH_1284,e954cda6d0f3f39a,Two-Wheeler,Honda City,P_02608,True
VEH_1285,a1f0920193f15ad6,Cargo Truck,Tata Nexon,P_03547,True
VEH_1286,9a21d26a5665870a,Cargo Truck,Maruti Suzuki Swift,P_00922,True
VEH_1287,d65310092a9c3a57,Commercial Auto,Bajaj Pulsar,P_03367,True
VEH_1288,6def53a435c7580d,Cargo Truck,Tata Nexon,P_04730,True
VEH_1289,d83891edabd34a9c,Four-Wheeler,TVS Jupiter,P_00028,True
VEH_1290,58e9ab6454bc36d8,Cargo Truck,Toyota Innova,P_01250,True
VEH_1291,6e39a1077cb9be12,Four-Wheeler,Toyota Innova,P_04349,True
VEH_1292,36da440ab0b42ff1,Commercial Auto,Tata Nexon,P_00539,True
VEH_1293,d1946f319dfeffee,Four-Wheeler,Hyundai Creta,P_03486,True
VEH_1294,7f9634793785719f,Four-Wheeler,Mahindra Scorpio,P_03261,True
VEH_1295,30051472e6e57775,Cargo Truck,Hyundai Creta,P_01623,True
VEH_1296,c6751e050d088a67,Four-Wheeler,Royal Enfield Classic 350,P_01442,True
VEH_1297,ff02eaf7b5e81a93,Two-Wheeler,Mahindra Scorpio,P_02818,True
VEH_1298,1bc60053f7e71df3,Two-Wheeler,Mahindra Scorpio,P_01216,True
VEH_1299,736ca3ad3f8467f2,Two-Wheeler,Mahindra Scorpio,P_01558,True
VEH_1300,d6d162c53c7cab76,Two-Wheeler,Toyota Innova,P_01848,True
VEH_1301,577e640c81e65970,Cargo Truck,Maruti Suzuki Swift,P_03847,True
VEH_1302,5aa5fbb9e7842a8f,Two-Wheeler,Maruti Suzuki Swift,P_04286,True
VEH_1303,99c0965c35561968,Two-Wheeler,Bajaj Pulsar,P_01298,True
VEH_1304,ea715ab889b828e6,Four-Wheeler,Tata Nexon,P_03248,True
VEH_1305,661587c654e2bfbe,Two-Wheeler,Mahindra Scorpio,P_04574,True
VEH_1306,1bb442c510581d13,Commercial Auto,Honda City,P_04472,True
VEH_1307,74cb4a4a575b5f91,Two-Wheeler,Tata Nexon,P_01190,True
VEH_1308,0c2cff605e151cd4,Four-Wheeler,Tata Nexon,P_04261,True
VEH_1309,ff7d80f061506fe4,Two-Wheeler,Toyota Innova,P_04590,True
VEH_1310,c6abe90e35a01c21,Two-Wheeler,Maruti Suzuki Swift,P_03089,True
VEH_1311,cb61bd34e2927cac,Two-Wheeler,Maruti Suzuki Swift,P_03192,True
VEH_1312,5feb54a9afe3514c,Commercial Auto,Bajaj Pulsar,P_00455,True
VEH_1313,633334571357376a,Cargo Truck,Mahindra Scorpio,P_00052,True
VEH_1314,5912fd6546fcd8a6,Commercial Auto,Hyundai Creta,P_04602,True
VEH_1315,955f8a7415bb0366,Cargo Truck,Royal Enfield Classic 350,P_01430,True
VEH_1316,a19077ab013980f0,Cargo Truck,Mahindra Scorpio,P_04677,True
VEH_1317,938f945237221949,Commercial Auto,TVS Jupiter,P_00369,True
VEH_1318,98f63cf92d628323,Four-Wheeler,Hyundai Creta,P_03018,True
VEH_1319,71618d2810107281,Cargo Truck,Toyota Innova,P_02703,True
VEH_1320,940da498b336db02,Two-Wheeler,Royal Enfield Classic 350,P_04854,True
VEH_1321,402d1ba7716b6bee,Cargo Truck,Tata Nexon,P_00494,True
VEH_1322,4cfd497d1ae0ad05,Four-Wheeler,Royal Enfield Classic 350,P_01297,True
VEH_1323,15013879ec3a96e9,Two-Wheeler,Tata Nexon,P_00736,True
VEH_1324,b81c1ebcfc54822a,Cargo Truck,Royal Enfield Classic 350,P_03306,True
VEH_1325,407571943cac5f9f,Two-Wheeler,Bajaj Pulsar,P_03888,True
VEH_1326,b80350c486cac3ee,Two-Wheeler,Mahindra Scorpio,P_00655,True
VEH_1327,b922e9d468835ccc,Cargo Truck,TVS Jupiter,P_02779,True
VEH_1328,463324eec8d39af4,Four-Wheeler,Honda City,P_01664,True
VEH_1329,385638bfd1612440,Four-Wheeler,Honda City,P_01544,True
VEH_1330,0aceef472f48fd0f,Four-Wheeler,Tata Nexon,P_01911,True
VEH_1331,fcbd4c6a0b0f7ac9,Commercial Auto,Toyota Innova,P_00193,True
VEH_1332,ad5d1807c3bde947,Cargo Truck,TVS Jupiter,P_02376,True
VEH_1333,52859efaab1be6d4,Cargo Truck,Bajaj Pulsar,P_03804,True
VEH_1334,5071c9489ff7d60f,Commercial Auto,TVS Jupiter,P_03285,True
VEH_1335,1d12aa531a064469,Two-Wheeler,Hyundai Creta,P_03439,True
VEH_1336,6b1429dfd8d5f4ed,Four-Wheeler,Honda City,P_02709,True
VEH_1337,f85620af44f194f5,Four-Wheeler,TVS Jupiter,P_01632,True
VEH_1338,ac04adeeb01e7f95,Cargo Truck,Royal Enfield Classic 350,P_01528,True
VEH_1339,1d250fa105e6a729,Cargo Truck,Toyota Innova,P_01126,True
VEH_1340,4f66fac17d9c27b5,Two-Wheeler,TVS Jupiter,P_00066,True
VEH_1341,563a5cf75fd95061,Two-Wheeler,TVS Jupiter,P_03388,True
VEH_1342,6fdaca9497bd7e68,Commercial Auto,Honda City,P_04393,True
VEH_1343,994fd10fe68d3692,Commercial Auto,Royal Enfield Classic 350,P_02080,True
VEH_1344,2a444af452f5478d,Commercial Auto,Mahindra Scorpio,P_02519,True
VEH_1345,8f2a3139d17a29f4,Two-Wheeler,Royal Enfield Classic 350,P_04665,True
VEH_1346,4147bad5ec2c61d9,Cargo Truck,Honda City,P_04738,True
VEH_1347,aa2b5ec1dd274dae,Two-Wheeler,Honda City,P_00141,True
VEH_1348,21b3ebeab438484c,Cargo Truck,Royal Enfield Classic 350,P_01052,True
VEH_1349,1d87f1c3b910ab0c,Commercial Auto,Bajaj Pulsar,P_04773,True
VEH_1350,028687154c48227d,Four-Wheeler,TVS Jupiter,P_01058,True
VEH_1351,8196809216cab44b,Commercial Auto,TVS Jupiter,P_02678,True
VEH_1352,69f2a63428a5798c,Cargo Truck,Toyota Innova,P_02759,True
VEH_1353,1572e2a242d6a9df,Four-Wheeler,Mahindra Scorpio,P_00084,True
VEH_1354,5e59378873ea1890,Two-Wheeler,Royal Enfield Classic 350,P_00526,True
VEH_1355,f94c626ad217d737,Four-Wheeler,Tata Nexon,P_02915,True
VEH_1356,6a65b53401f786f9,Commercial Auto,Toyota Innova,P_03224,True
VEH_1357,376baad0c6b1071f,Four-Wheeler,Toyota Innova,P_03862,True
VEH_1358,30bda714df2868b6,Commercial Auto,Mahindra Scorpio,P_00564,True
VEH_1359,d46ec3d7be0c5ae9,Two-Wheeler,Royal Enfield Classic 350,P_03178,True
VEH_1360,d0126c2e3dc60b21,Two-Wheeler,Toyota Innova,P_00394,True
VEH_1361,f555b02c180909b1,Four-Wheeler,Tata Nexon,P_01112,True
VEH_1362,92d161ee12f3eb38,Two-Wheeler,Honda City,P_03331,True
VEH_1363,53b2c1298c52a704,Cargo Truck,Royal Enfield Classic 350,P_04229,True
VEH_1364,cacf3e02c3cf35f6,Commercial Auto,Tata Nexon,P_04662,True
VEH_1365,9c4d9e02b1c0f739,Cargo Truck,Hyundai Creta,P_03992,True
VEH_1366,cd9e1b5a0a135771,Commercial Auto,Honda City,P_01703,True
VEH_1367,a17b55087c0acbd8,Two-Wheeler,Maruti Suzuki Swift,P_01339,True
VEH_1368,219a9efd9289cf6b,Cargo Truck,Toyota Innova,P_01485,True
VEH_1369,e6575cc4bff0f5ef,Two-Wheeler,Mahindra Scorpio,P_01647,True
VEH_1370,10879a1fe6cbfb57,Four-Wheeler,Maruti Suzuki Swift,P_01117,True
VEH_1371,a00bf36d18f8afc0,Four-Wheeler,Mahindra Scorpio,P_01675,True
VEH_1372,8c6d5216cfe85dd5,Four-Wheeler,TVS Jupiter,P_03613,True
VEH_1373,a5c8ed9e21daac1f,Cargo Truck,Toyota Innova,P_00088,True
VEH_1374,13dcecc2bd109a6b,Two-Wheeler,Toyota Innova,P_02583,True
VEH_1375,894ad16bb177670a,Two-Wheeler,Maruti Suzuki Swift,P_00641,True
VEH_1376,e2e71b12b5645e2b,Two-Wheeler,TVS Jupiter,P_01398,True
VEH_1377,fa84c969043cc3d3,Commercial Auto,Maruti Suzuki Swift,P_01041,True
VEH_1378,80c69870d6c3196e,Cargo Truck,Maruti Suzuki Swift,P_00745,True
VEH_1379,6afe0a81d6e0057d,Commercial Auto,Honda City,P_00427,True
VEH_1380,a696ea13fec535d9,Cargo Truck,Honda City,P_04073,True
VEH_1381,b10ee6d0f2b8258e,Cargo Truck,Toyota Innova,P_02182,True
VEH_1382,db02fbf1d3c19748,Cargo Truck,Honda City,P_00410,True
VEH_1383,92855b9bf0bd0ffe,Two-Wheeler,Tata Nexon,P_03844,True
VEH_1384,210429cf09c5a169,Four-Wheeler,Tata Nexon,P_02595,True
VEH_1385,478c97c0d58c5552,Commercial Auto,Bajaj Pulsar,P_02357,True
VEH_1386,32befd5b90e3945f,Two-Wheeler,TVS Jupiter,P_02089,True
VEH_1387,9e22790e847fba53,Four-Wheeler,Hyundai Creta,P_01065,True
VEH_1388,fa17c8bdb9153200,Two-Wheeler,Bajaj Pulsar,P_00344,True
VEH_1389,d3573fee9ab1177b,Four-Wheeler,Hyundai Creta,P_03723,True
VEH_1390,243a74c1a98cb62c,Four-Wheeler,Tata Nexon,P_02888,True
VEH_1391,f59982c90972a035,Commercial Auto,Tata Nexon,P_04901,True
VEH_1392,667655073039c089,Commercial Auto,TVS Jupiter,P_03177,True
VEH_1393,334b04de0c36387d,Commercial Auto,Maruti Suzuki Swift,P_02955,True
VEH_1394,7a0fcb580538b5c2,Cargo Truck,Toyota Innova,P_02184,True
VEH_1395,42ee8cdf7c74a9e0,Two-Wheeler,Bajaj Pulsar,P_01602,True
VEH_1396,806e9e4e526bd5f1,Cargo Truck,Honda City,P_04211,True
VEH_1397,9ae59bad04cc18fb,Four-Wheeler,Honda City,P_03807,True
VEH_1398,c9ddb2b139443b38,Four-Wheeler,Bajaj Pulsar,P_02862,True
VEH_1399,85b8b89bbfc9423c,Two-Wheeler,TVS Jupiter,P_02157,True
VEH_1400,a1fd435a1b6f4943,Two-Wheeler,Toyota Innova,P_03393,True
VEH_1401,854516da8e43f48d,Two-Wheeler,Toyota Innova,P_01397,True
VEH_1402,84b5da8520a43999,Four-Wheeler,Royal Enfield Classic 350,P_02862,True
VEH_1403,28ce8076776647ea,Commercial Auto,Tata Nexon,P_01237,True
VEH_1404,c4bcc8503927ee05,Two-Wheeler,Mahindra Scorpio,P_00345,True
VEH_1405,1de0fe556a298239,Cargo Truck,Royal Enfield Classic 350,P_01906,True
VEH_1406,5f4a2453c132de84,Commercial Auto,Royal Enfield Classic 350,P_01412,True
VEH_1407,40c0f22d76be7a01,Four-Wheeler,Honda City,P_04310,True
VEH_1408,9a77da39e573953a,Four-Wheeler,Mahindra Scorpio,P_04006,True
VEH_1409,4d795753471e0d3d,Four-Wheeler,Tata Nexon,P_00527,True
VEH_1410,4c063b84649b745f,Commercial Auto,Hyundai Creta,P_03049,True
VEH_1411,4e2347d49bc54208,Cargo Truck,Bajaj Pulsar,P_01259,True
VEH_1412,313d1b833cf82f60,Four-Wheeler,Honda City,P_00070,True
VEH_1413,2a3deaadb89f6522,Cargo Truck,Bajaj Pulsar,P_00480,True
VEH_1414,658be9e5b12b618e,Two-Wheeler,Maruti Suzuki Swift,P_03181,True
VEH_1415,a7148744a9b9cb30,Cargo Truck,TVS Jupiter,P_04393,True
VEH_1416,8b999e66ff37cadf,Cargo Truck,Royal Enfield Classic 350,P_02357,True
VEH_1417,8dbcaf778ce8f0e6,Commercial Auto,Tata Nexon,P_01784,True
VEH_1418,d997dc3cad6d3ddb,Four-Wheeler,Tata Nexon,P_01467,True
VEH_1419,7bd1b8b30092fe4f,Two-Wheeler,Maruti Suzuki Swift,P_02378,True
VEH_1420,4602e794ef3dedfa,Four-Wheeler,Honda City,P_03979,True
VEH_1421,56d7d08175129836,Commercial Auto,Royal Enfield Classic 350,P_04818,True
VEH_1422,54662f93c358c66c,Four-Wheeler,Bajaj Pulsar,P_01632,True
VEH_1423,e3bcdb152f867340,Four-Wheeler,Royal Enfield Classic 350,P_03358,True
VEH_1424,bd5441cd4b0bf4d3,Commercial Auto,Mahindra Scorpio,P_01322,True
VEH_1425,ec91cc3224675e61,Four-Wheeler,Maruti Suzuki Swift,P_02636,True
VEH_1426,4197df5c9edec8a8,Four-Wheeler,Mahindra Scorpio,P_04505,True
VEH_1427,44531eb85b2d7bc0,Four-Wheeler,Tata Nexon,P_04625,True
VEH_1428,c25395cebc68d5c7,Cargo Truck,Tata Nexon,P_03747,True
VEH_1429,923fc9f330624bdf,Cargo Truck,Mahindra Scorpio,P_04206,True
VEH_1430,62f9689aa87b21ee,Four-Wheeler,Bajaj Pulsar,P_02755,True
VEH_1431,b2b9396e6bbaab2c,Cargo Truck,Tata Nexon,P_03258,True
VEH_1432,9f36d4f336745779,Two-Wheeler,Maruti Suzuki Swift,P_00610,True
VEH_1433,27b18a84583a0a52,Two-Wheeler,Mahindra Scorpio,P_04988,True
VEH_1434,f1c10439f0acf24d,Cargo Truck,Toyota Innova,P_01531,True
VEH_1435,a0d8520b3622d729,Cargo Truck,Toyota Innova,P_00163,True
VEH_1436,6a44a7237517a416,Two-Wheeler,Royal Enfield Classic 350,P_03033,True
VEH_1437,d22c1307b0afdc6f,Two-Wheeler,Hyundai Creta,P_02231,True
VEH_1438,51b084118e4f3ff8,Cargo Truck,Royal Enfield Classic 350,P_00957,True
VEH_1439,b1d57b1278005fe3,Two-Wheeler,Royal Enfield Classic 350,P_04748,True
VEH_1440,6727d48a8302bea2,Two-Wheeler,Tata Nexon,P_00137,True
VEH_1441,00a7722c817d3c82,Two-Wheeler,Bajaj Pulsar,P_03150,True
VEH_1442,197efac467d374c4,Cargo Truck,Tata Nexon,P_02652,True
VEH_1443,adccf3aaf8d61e7d,Commercial Auto,Tata Nexon,P_02814,True
VEH_1444,d62564d44dedb828,Two-Wheeler,TVS Jupiter,P_02489,True
VEH_1445,2fbf2540579015e6,Cargo Truck,TVS Jupiter,P_01170,True
VEH_1446,7a1de92d88f32e83,Cargo Truck,TVS Jupiter,P_04703,True
VEH_1447,b516302d8a814fb1,Cargo Truck,TVS Jupiter,P_02515,True
VEH_1448,6480b303d89fc1ec,Commercial Auto,Honda City,P_03323,True
VEH_1449,63e832118db766ff,Four-Wheeler,Bajaj Pulsar,P_02025,True
VEH_1450,876d175a2f67c7c3,Two-Wheeler,Bajaj Pulsar,P_02813,True
VEH_1451,693d023e2add7029,Commercial Auto,Hyundai Creta,P_03120,True
VEH_1452,019be4edec7bd77c,Two-Wheeler,Maruti Suzuki Swift,P_04956,True
VEH_1453,f94e85ee19be1867,Four-Wheeler,Tata Nexon,P_00969,True
VEH_1454,6275eb9095cf5d12,Commercial Auto,Royal Enfield Classic 350,P_03279,True
VEH_1455,7eee07a284e7bfa1,Commercial Auto,Tata Nexon,P_02265,True
VEH_1456,43e8f173173ab1a1,Two-Wheeler,Bajaj Pulsar,P_04017,True
VEH_1457,205b0e34cd1f4701,Cargo Truck,Bajaj Pulsar,P_01942,True
VEH_1458,df58baaa312d9fca,Cargo Truck,Bajaj Pulsar,P_02848,True
VEH_1459,2a4f278ff517e239,Four-Wheeler,Toyota Innova,P_00105,True
VEH_1460,6eafd4b384b9fb22,Commercial Auto,Royal Enfield Classic 350,P_00835,True
VEH_1461,1c4914d8c0a5a615,Four-Wheeler,Royal Enfield Classic 350,P_02447,True
VEH_1462,469360659c872b31,Cargo Truck,Bajaj Pulsar,P_02459,True
VEH_1463,e36f36a72946577a,Cargo Truck,Maruti Suzuki Swift,P_00970,True
VEH_1464,74f91c33203022d7,Two-Wheeler,Maruti Suzuki Swift,P_00926,True
VEH_1465,1609586dc6a0e8c7,Commercial Auto,Mahindra Scorpio,P_02272,True
VEH_1466,2c6cc21eb63074fd,Cargo Truck,Maruti Suzuki Swift,P_03223,True
VEH_1467,81b24635f2767b3f,Two-Wheeler,Royal Enfield Classic 350,P_03066,True
VEH_1468,e604379f66de3730,Commercial Auto,Hyundai Creta,P_02651,True
VEH_1469,1ca08faf2c5fc2a4,Two-Wheeler,Toyota Innova,P_03486,True
VEH_1470,f0ca4d964fde8169,Two-Wheeler,Maruti Suzuki Swift,P_02718,True
VEH_1471,435d86645e347b9d,Commercial Auto,TVS Jupiter,P_00241,True
VEH_1472,9a92e631fa3440bc,Commercial Auto,Bajaj Pulsar,P_02412,True
VEH_1473,aabcd3c25080e348,Two-Wheeler,Tata Nexon,P_00790,True
VEH_1474,bdb407d311ea4895,Commercial Auto,Tata Nexon,P_02403,True
VEH_1475,adff5304aaf54a23,Two-Wheeler,Maruti Suzuki Swift,P_00028,True
VEH_1476,101ed0de62b6ab8f,Two-Wheeler,Hyundai Creta,P_03870,True
VEH_1477,ba7f0832104fbe50,Two-Wheeler,Royal Enfield Classic 350,P_02266,True
VEH_1478,1a60c43b797ed341,Two-Wheeler,Bajaj Pulsar,P_02661,True
VEH_1479,61e2b897f923ef45,Four-Wheeler,Tata Nexon,P_02562,True
VEH_1480,5dba4806269d3694,Cargo Truck,Toyota Innova,P_00689,True
VEH_1481,ca97f3222813d443,Commercial Auto,Maruti Suzuki Swift,P_02976,True
VEH_1482,6d465e55395059a5,Two-Wheeler,Honda City,P_03864,True
VEH_1483,bf9cfd411a6ea88d,Commercial Auto,Honda City,P_03592,True
VEH_1484,f9196b69cf720840,Commercial Auto,Toyota Innova,P_04757,True
VEH_1485,0e0aaa5df7bda3f6,Commercial Auto,Mahindra Scorpio,P_00301,True
VEH_1486,237215f7be180457,Two-Wheeler,Mahindra Scorpio,P_01023,True
VEH_1487,eec13e5d91ac379e,Two-Wheeler,Mahindra Scorpio,P_04366,True
VEH_1488,dda8497d4b8bf8ba,Four-Wheeler,Bajaj Pulsar,P_01435,True
VEH_1489,ee54121065b59c47,Commercial Auto,Mahindra Scorpio,P_00079,True
VEH_1490,7f7582ac3263cea2,Four-Wheeler,Toyota Innova,P_01488,True
VEH_1491,9e89e814696d6f63,Cargo Truck,Toyota Innova,P_01855,True
VEH_1492,d9cbb6950a5ae5f2,Cargo Truck,Toyota Innova,P_03481,True
VEH_1493,65a939c3dd36444b,Cargo Truck,Hyundai Creta,P_03926,True
VEH_1494,82208b3d273400f2,Two-Wheeler,Hyundai Creta,P_02543,True
VEH_1495,f2f70fb9d91b6308,Cargo Truck,Honda City,P_03081,True
VEH_1496,7dae96943ba08f13,Four-Wheeler,Maruti Suzuki Swift,P_00303,True
VEH_1497,f94c523b91d5cc16,Four-Wheeler,Mahindra Scorpio,P_04731,True
VEH_1498,445524f488494822,Four-Wheeler,Tata Nexon,P_00780,True
VEH_1499,7ce5b73ea993acf2,Commercial Auto,Honda City,P_01395,True
VEH_1500,abc3f1e24a86c4ad,Commercial Auto,Honda City,P_03751,True
VEH_1501,c6b40867cc12e943,Commercial Auto,TVS Jupiter,P_02692,True
VEH_1502,345ce673431473c4,Two-Wheeler,Maruti Suzuki Swift,P_01468,True
VEH_1503,0ee1c4d0888f9e58,Commercial Auto,Hyundai Creta,P_01128,True
VEH_1504,5d117297ce23ee9c,Four-Wheeler,Hyundai Creta,P_03786,True
VEH_1505,3503eaa41b925942,Commercial Auto,Toyota Innova,P_00811,True
VEH_1506,1de246ac3531981c,Four-Wheeler,Bajaj Pulsar,P_03205,True
VEH_1507,e4f5a3d3a0ba0289,Commercial Auto,Mahindra Scorpio,P_04423,True
VEH_1508,1902faf89194a76b,Cargo Truck,Mahindra Scorpio,P_04996,True
VEH_1509,556f47edba819a23,Two-Wheeler,Maruti Suzuki Swift,P_00186,True
VEH_1510,c2ca0731f60a6241,Cargo Truck,Toyota Innova,P_01211,True
VEH_1511,bf2fcaa75f070205,Four-Wheeler,Hyundai Creta,P_02565,True
VEH_1512,ad0a9baefd50dc97,Cargo Truck,Mahindra Scorpio,P_01037,True
VEH_1513,649e9ce72617c4b3,Four-Wheeler,Mahindra Scorpio,P_04789,True
VEH_1514,8df8500a12b55f11,Two-Wheeler,TVS Jupiter,P_02519,True
VEH_1515,391890b6250a94da,Four-Wheeler,Maruti Suzuki Swift,P_04702,True
VEH_1516,ac5cdbd7faf7564f,Four-Wheeler,Bajaj Pulsar,P_01008,True
VEH_1517,86883ed124b9ea75,Two-Wheeler,Mahindra Scorpio,P_03777,True
VEH_1518,a1ec18aea7de9b5c,Cargo Truck,TVS Jupiter,P_01685,True
VEH_1519,c77a5291f1d889f1,Cargo Truck,Toyota Innova,P_04272,True
VEH_1520,1208a390f3b671a8,Commercial Auto,Maruti Suzuki Swift,P_02736,True
VEH_1521,4994e77935a477d1,Four-Wheeler,TVS Jupiter,P_02066,True
VEH_1522,e2a1d9764b847ea7,Two-Wheeler,TVS Jupiter,P_04654,True
VEH_1523,c47477f2cb470794,Two-Wheeler,Royal Enfield Classic 350,P_02426,True
VEH_1524,85e07b7e1be5d4e5,Cargo Truck,Bajaj Pulsar,P_01966,True
VEH_1525,3d851343b67970fa,Cargo Truck,Bajaj Pulsar,P_04871,True
VEH_1526,0c0fd11e08285e92,Four-Wheeler,Honda City,P_01451,True
VEH_1527,784897c77209d6a7,Four-Wheeler,Hyundai Creta,P_00287,True
VEH_1528,9b52a4a5c9b2f7d3,Commercial Auto,Mahindra Scorpio,P_02743,True
VEH_1529,182370044427cf62,Two-Wheeler,Hyundai Creta,P_00307,True
VEH_1530,b541d3341ec5178f,Two-Wheeler,Maruti Suzuki Swift,P_02212,True
VEH_1531,bf40ca0da3b4b811,Commercial Auto,Hyundai Creta,P_02205,True
VEH_1532,e2274be03906bdae,Commercial Auto,Mahindra Scorpio,P_04850,True
VEH_1533,8c0532654cdd5a2a,Cargo Truck,Maruti Suzuki Swift,P_03428,True
VEH_1534,a6fd4af75f96d4f8,Two-Wheeler,Maruti Suzuki Swift,P_04667,True
VEH_1535,fb297ea8b17c2315,Commercial Auto,Bajaj Pulsar,P_03722,True
VEH_1536,b53e5fe2097dc19a,Cargo Truck,Toyota Innova,P_04001,True
VEH_1537,33e6002464ac594e,Cargo Truck,Mahindra Scorpio,P_00175,True
VEH_1538,54ba144dbd19fb42,Four-Wheeler,Royal Enfield Classic 350,P_02268,True
VEH_1539,a259c7a316ba9187,Cargo Truck,Bajaj Pulsar,P_00533,True
VEH_1540,391d45de5abf6823,Two-Wheeler,Bajaj Pulsar,P_01823,True
VEH_1541,32071f91cfb45b09,Four-Wheeler,Maruti Suzuki Swift,P_02105,True
VEH_1542,3bab7a7cdbba0906,Cargo Truck,Toyota Innova,P_01582,True
VEH_1543,49f08f225ffa13f7,Two-Wheeler,Toyota Innova,P_02215,True
VEH_1544,a68868aba6173b35,Four-Wheeler,Mahindra Scorpio,P_00697,True
VEH_1545,6c0b0fa059d87dbe,Four-Wheeler,Honda City,P_00544,True
VEH_1546,ea05ed65d3b9f496,Two-Wheeler,Honda City,P_00817,True
VEH_1547,a77af016c409426f,Four-Wheeler,Bajaj Pulsar,P_00617,True
VEH_1548,dc03b60365515a22,Commercial Auto,Tata Nexon,P_01182,True
VEH_1549,d06f3ffa51cf5b06,Cargo Truck,TVS Jupiter,P_01238,True
VEH_1550,1b6f39103795e9b2,Commercial Auto,Tata Nexon,P_01454,True
VEH_1551,ef0b3f8ded40476e,Four-Wheeler,Tata Nexon,P_02421,True
VEH_1552,12d0c8533c69ef3b,Four-Wheeler,Tata Nexon,P_03435,True
VEH_1553,014956303dccfce6,Cargo Truck,Mahindra Scorpio,P_02503,True
VEH_1554,307686f21f6d8ba0,Four-Wheeler,Maruti Suzuki Swift,P_03891,True
VEH_1555,7542b8d34d1f6640,Four-Wheeler,Maruti Suzuki Swift,P_01241,True
VEH_1556,05e35c95ef2d5d3d,Two-Wheeler,Royal Enfield Classic 350,P_03393,True
VEH_1557,648e42060ceb724c,Commercial Auto,Maruti Suzuki Swift,P_00082,True
VEH_1558,60c7ffdb846d93d6,Two-Wheeler,Hyundai Creta,P_04151,True
VEH_1559,227ab376bdebb8e3,Two-Wheeler,Maruti Suzuki Swift,P_03780,True
VEH_1560,8331cf429c7e74fd,Two-Wheeler,TVS Jupiter,P_01407,True
VEH_1561,5ba8eef965c891f9,Cargo Truck,Maruti Suzuki Swift,P_04269,True
VEH_1562,445d5cd5a0515d45,Commercial Auto,Hyundai Creta,P_00205,True
VEH_1563,609230d8c4cc0b4c,Cargo Truck,Royal Enfield Classic 350,P_00917,True
VEH_1564,c3456e522ddb18dc,Cargo Truck,TVS Jupiter,P_00052,True
VEH_1565,9e80dfab7a7403c3,Commercial Auto,Mahindra Scorpio,P_02019,True
VEH_1566,240e7be2f6faf565,Commercial Auto,Maruti Suzuki Swift,P_01181,True
VEH_1567,0a05a94538427eea,Commercial Auto,Tata Nexon,P_00140,True
VEH_1568,622a805bbf59a3a8,Four-Wheeler,Tata Nexon,P_03079,True
VEH_1569,6e6a09ad4c189c76,Two-Wheeler,Toyota Innova,P_00774,True
VEH_1570,d5163630932eaaca,Four-Wheeler,Honda City,P_04565,True
VEH_1571,3c369ff404c08d2e,Four-Wheeler,Bajaj Pulsar,P_02874,True
VEH_1572,bb9ee400068b42a5,Four-Wheeler,Hyundai Creta,P_02619,True
VEH_1573,ef259da652db8007,Cargo Truck,Honda City,P_04970,True
VEH_1574,0fe937be57267eab,Two-Wheeler,Royal Enfield Classic 350,P_01040,True
VEH_1575,08633c9a6b00a136,Commercial Auto,Bajaj Pulsar,P_04402,True
VEH_1576,066873ddc2ff8947,Four-Wheeler,TVS Jupiter,P_04567,True
VEH_1577,ea25aa1a90189fb4,Cargo Truck,Tata Nexon,P_00703,True
VEH_1578,cd7b1713b59aa550,Two-Wheeler,Mahindra Scorpio,P_03220,True
VEH_1579,f144c5bb708fdc5e,Cargo Truck,Bajaj Pulsar,P_02252,True
VEH_1580,65d3110e8ef67535,Two-Wheeler,Tata Nexon,P_00961,True
VEH_1581,30e12e685ce76cf3,Two-Wheeler,Royal Enfield Classic 350,P_01536,True
VEH_1582,e06db683ff549903,Four-Wheeler,TVS Jupiter,P_01216,True
VEH_1583,b58d2439ebb24089,Four-Wheeler,Mahindra Scorpio,P_00017,True
VEH_1584,9ff09398f3b83a52,Cargo Truck,Honda City,P_03304,True
VEH_1585,0298b0eadefdf8c0,Four-Wheeler,Bajaj Pulsar,P_04365,True
VEH_1586,d603875ae4cc25eb,Four-Wheeler,Maruti Suzuki Swift,P_04749,True
VEH_1587,db5156074861cb63,Cargo Truck,Mahindra Scorpio,P_01138,True
VEH_1588,75370efde2199339,Cargo Truck,Bajaj Pulsar,P_04729,True
