relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,valid_from,valid_to,first_seen,last_seen,frequency,confidence,relationship_status,source_evidence_id,created_by,model_name,model_version,synthetic_demo_record
REL_000099,P_04440,Person,P_01567,Person,CALLS,2027-05-30T02:05:52,2027-05-30T02:05:52,2027-05-30T02:05:52,2027-05-30T02:05:52,1,0.95,observed,EVI_CDR_CDR_000099,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000100,P_04535,Person,P_04101,Person,CALLS,2026-12-25T10:27:29,2026-12-25T10:27:29,2026-12-25T10:27:29,2026-12-25T10:27:29,1,0.95,observed,EVI_CDR_CDR_000100,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000101,P_02747,Person,P_00667,Person,CALLS,2027-08-21T03:36:18,2027-08-21T03:36:18,2027-08-21T03:36:18,2027-08-21T03:36:18,1,0.95,observed,EVI_CDR_CDR_000101,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000102,P_00790,Person,P_00582,Person,CALLS,2026-06-26T06:10:41,2026-06-26T06:10:41,2026-06-26T06:10:41,2026-06-26T06:10:41,1,0.95,observed,EVI_CDR_CDR_000102,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000103,P_03345,Person,P_03459,Person,CALLS,2027-11-20T10:22:26,2027-11-20T10:22:26,2027-11-20T10:22:26,2027-11-20T10:22:26,1,0.95,observed,EVI_CDR_CDR_000103,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000104,P_01991,Person,P_02522,Person,CALLS,2026-09-15T21:45:52,2026-09-15T21:45:52,2026-09-15T21:45:52,2026-09-15T21:45:52,1,0.95,observed,EVI_CDR_CDR_000104,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000105,P_00482,Person,P_00120,Person,CALLS,2026-04-22T18:50:11,2026-04-22T18:50:11,2026-04-22T18:50:11,2026-04-22T18:50:11,1,0.95,observed,EVI_CDR_CDR_000105,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000106,P_04146,Person,P_00380,Person,CALLS,2026-10-17T13:59:54,2026-10-17T13:59:54,2026-10-17T13:59:54,2026-10-17T13:59:54,1,0.95,observed,EVI_CDR_CDR_000106,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000107,P_01714,Person,P_04580,Person,CALLS,2026-09-12T18:28:17,2026-09-12T18:28:17,2026-09-12T18:28:17,2026-09-12T18:28:17,1,0.95,observed,EVI_CDR_CDR_000107,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000108,P_02638,Person,P_04386,Person,CALLS,2026-04-23T13:10:19,2026-04-23T13:10:19,2026-04-23T13:10:19,2026-04-23T13:10:19,1,0.95,observed,EVI_CDR_CDR_000108,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000109,P_03459,Person,P_04605,Person,CALLS,2027-03-01T03:20:26,2027-03-01T03:20:26,2027-03-01T03:20:26,2027-03-01T03:20:26,1,0.95,observed,EVI_CDR_CDR_000109,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000110,P_01161,Person,P_03287,Person,CALLS,2026-04-22T07:28:42,2026-04-22T07:28:42,2026-04-22T07:28:42,2026-04-22T07:28:42,1,0.95,observed,EVI_CDR_CDR_000110,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000111,P_01082,Person,P_04264,Person,CALLS,2025-12-15T23:52:59,2025-12-15T23:52:59,2025-12-15T23:52:59,2025-12-15T23:52:59,1,0.95,observed,EVI_CDR_CDR_000111,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000112,P_03858,Person,P_02663,Person,CALLS,2025-11-23T19:26:50,2025-11-23T19:26:50,2025-11-23T19:26:50,2025-11-23T19:26:50,1,0.95,observed,EVI_CDR_CDR_000112,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000113,P_00938,Person,P_04689,Person,CALLS,2025-12-27T23:42:12,2025-12-27T23:42:12,2025-12-27T23:42:12,2025-12-27T23:42:12,1,0.95,observed,EVI_CDR_CDR_000113,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000114,P_04625,Person,P_02558,Person,CALLS,2025-04-17T15:00:08,2025-04-17T15:00:08,2025-04-17T15:00:08,2025-04-17T15:00:08,1,0.95,observed,EVI_CDR_CDR_000114,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000115,P_01709,Person,P_03708,Person,CALLS,2027-01-09T19:46:16,2027-01-09T19:46:16,2027-01-09T19:46:16,2027-01-09T19:46:16,1,0.95,observed,EVI_CDR_CDR_000115,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000116,P_02728,Person,P_04113,Person,CALLS,2025-11-24T20:51:28,2025-11-24T20:51:28,2025-11-24T20:51:28,2025-11-24T20:51:28,1,0.95,observed,EVI_CDR_CDR_000116,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000117,P_03891,Person,P_04024,Person,CALLS,2025-11-01T20:06:24,2025-11-01T20:06:24,2025-11-01T20:06:24,2025-11-01T20:06:24,1,0.95,observed,EVI_CDR_CDR_000117,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000118,P_02684,Person,P_00141,Person,CALLS,2026-12-20T12:12:13,2026-12-20T12:12:13,2026-12-20T12:12:13,2026-12-20T12:12:13,1,0.95,observed,EVI_CDR_CDR_000118,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000119,P_00708,Person,P_00180,Person,CALLS,2027-01-07T22:16:39,2027-01-07T22:16:39,2027-01-07T22:16:39,2027-01-07T22:16:39,1,0.95,observed,EVI_CDR_CDR_000119,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000120,P_00385,Person,P_01231,Person,CALLS,2027-10-10T10:31:20,2027-10-10T10:31:20,2027-10-10T10:31:20,2027-10-10T10:31:20,1,0.95,observed,EVI_CDR_CDR_000120,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000121,P_04097,Person,P_03352,Person,CALLS,2025-10-31T10:59:56,2025-10-31T10:59:56,2025-10-31T10:59:56,2025-10-31T10:59:56,1,0.95,observed,EVI_CDR_CDR_000121,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000122,P_04707,Person,P_02394,Person,CALLS,2026-01-09T13:05:39,2026-01-09T13:05:39,2026-01-09T13:05:39,2026-01-09T13:05:39,1,0.95,observed,EVI_CDR_CDR_000122,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000123,P_00149,Person,P_03474,Person,CALLS,2025-07-21T22:40:33,2025-07-21T22:40:33,2025-07-21T22:40:33,2025-07-21T22:40:33,1,0.95,observed,EVI_CDR_CDR_000123,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000124,P_02880,Person,P_04577,Person,CALLS,2025-03-02T15:43:46,2025-03-02T15:43:46,2025-03-02T15:43:46,2025-03-02T15:43:46,1,0.95,observed,EVI_CDR_CDR_000124,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000125,P_00201,Person,P_00803,Person,CALLS,2027-05-04T09:03:11,2027-05-04T09:03:11,2027-05-04T09:03:11,2027-05-04T09:03:11,1,0.95,observed,EVI_CDR_CDR_000125,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000126,P_04155,Person,P_02985,Person,CALLS,2026-11-20T11:46:03,2026-11-20T11:46:03,2026-11-20T11:46:03,2026-11-20T11:46:03,1,0.95,observed,EVI_CDR_CDR_000126,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000127,P_03926,Person,P_04465,Person,CALLS,2026-03-09T02:13:09,2026-03-09T02:13:09,2026-03-09T02:13:09,2026-03-09T02:13:09,1,0.95,observed,EVI_CDR_CDR_000127,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000128,P_02340,Person,P_04326,Person,CALLS,2026-12-21T03:34:59,2026-12-21T03:34:59,2026-12-21T03:34:59,2026-12-21T03:34:59,1,0.95,observed,EVI_CDR_CDR_000128,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000129,P_02502,Person,P_02402,Person,CALLS,2026-04-18T07:54:37,2026-04-18T07:54:37,2026-04-18T07:54:37,2026-04-18T07:54:37,1,0.95,observed,EVI_CDR_CDR_000129,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000130,P_03087,Person,P_02184,Person,CALLS,2026-05-18T04:43:29,2026-05-18T04:43:29,2026-05-18T04:43:29,2026-05-18T04:43:29,1,0.95,observed,EVI_CDR_CDR_000130,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000131,P_02223,Person,P_02973,Person,CALLS,2027-07-26T06:26:46,2027-07-26T06:26:46,2027-07-26T06:26:46,2027-07-26T06:26:46,1,0.95,observed,EVI_CDR_CDR_000131,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000132,P_00927,Person,P_04986,Person,CALLS,2026-05-18T04:43:29,2026-05-18T04:43:29,2026-05-18T04:43:29,2026-05-18T04:43:29,1,0.95,observed,EVI_CDR_CDR_000132,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000133,P_03889,Person,P_02969,Person,CALLS,2025-12-19T15:10:00,2025-12-19T15:10:00,2025-12-19T15:10:00,2025-12-19T15:10:00,1,0.95,observed,EVI_CDR_CDR_000133,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000134,P_03094,Person,P_00039,Person,CALLS,2027-03-01T03:20:26,2027-03-01T03:20:26,2027-03-01T03:20:26,2027-03-01T03:20:26,1,0.95,observed,EVI_CDR_CDR_000134,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000135,P_01563,Person,P_03891,Person,CALLS,2027-10-05T09:37:44,2027-10-05T09:37:44,2027-10-05T09:37:44,2027-10-05T09:37:44,1,0.95,observed,EVI_CDR_CDR_000135,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000136,P_01567,Person,P_02396,Person,CALLS,2027-04-09T16:21:33,2027-04-09T16:21:33,2027-04-09T16:21:33,2027-04-09T16:21:33,1,0.95,observed,EVI_CDR_CDR_000136,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000137,P_01075,Person,P_02832,Person,CALLS,2027-05-11T20:18:36,2027-05-11T20:18:36,2027-05-11T20:18:36,2027-05-11T20:18:36,1,0.95,observed,EVI_CDR_CDR_000137,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000138,P_01867,Person,P_01858,Person,CALLS,2025-10-23T20:14:05,2025-10-23T20:14:05,2025-10-23T20:14:05,2025-10-23T20:14:05,1,0.95,observed,EVI_CDR_CDR_000138,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000139,P_04854,Person,P_04234,Person,CALLS,2025-09-01T10:17:52,2025-09-01T10:17:52,2025-09-01T10:17:52,2025-09-01T10:17:52,1,0.95,observed,EVI_CDR_CDR_000139,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000140,P_04562,Person,P_00286,Person,CALLS,2026-08-05T14:08:30,2026-08-05T14:08:30,2026-08-05T14:08:30,2026-08-05T14:08:30,1,0.95,observed,EVI_CDR_CDR_000140,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000141,P_00546,Person,P_00352,Person,CALLS,2026-03-07T18:52:32,2026-03-07T18:52:32,2026-03-07T18:52:32,2026-03-07T18:52:32,1,0.95,observed,EVI_CDR_CDR_000141,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000142,P_02287,Person,P_03561,Person,CALLS,2025-03-23T22:50:13,2025-03-23T22:50:13,2025-03-23T22:50:13,2025-03-23T22:50:13,1,0.95,observed,EVI_CDR_CDR_000142,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000143,P_03030,Person,P_02512,Person,CALLS,2026-05-20T20:26:24,2026-05-20T20:26:24,2026-05-20T20:26:24,2026-05-20T20:26:24,1,0.95,observed,EVI_CDR_CDR_000143,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000144,P_01608,Person,P_01444,Person,CALLS,2026-04-11T09:11:22,2026-04-11T09:11:22,2026-04-11T09:11:22,2026-04-11T09:11:22,1,0.95,observed,EVI_CDR_CDR_000144,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000145,P_02549,Person,P_04892,Person,CALLS,2027-08-09T06:30:05,2027-08-09T06:30:05,2027-08-09T06:30:05,2027-08-09T06:30:05,1,0.95,observed,EVI_CDR_CDR_000145,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000146,P_03076,Person,P_03607,Person,CALLS,2025-01-13T08:34:30,2025-01-13T08:34:30,2025-01-13T08:34:30,2025-01-13T08:34:30,1,0.95,observed,EVI_CDR_CDR_000146,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000147,P_02603,Person,P_01784,Person,CALLS,2027-09-24T18:05:07,2027-09-24T18:05:07,2027-09-24T18:05:07,2027-09-24T18:05:07,1,0.95,observed,EVI_CDR_CDR_000147,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000148,P_00208,Person,P_02041,Person,CALLS,2027-03-23T07:19:25,2027-03-23T07:19:25,2027-03-23T07:19:25,2027-03-23T07:19:25,1,0.95,observed,EVI_CDR_CDR_000148,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000149,P_04195,Person,P_01203,Person,CALLS,2025-07-08T20:39:24,2025-07-08T20:39:24,2025-07-08T20:39:24,2025-07-08T20:39:24,1,0.95,observed,EVI_CDR_CDR_000149,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000150,P_03700,Person,P_00375,Person,CALLS,2026-03-14T07:25:24,2026-03-14T07:25:24,2026-03-14T07:25:24,2026-03-14T07:25:24,1,0.95,observed,EVI_CDR_CDR_000150,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000151,P_00496,Person,P_04418,Person,CALLS,2026-04-01T03:23:16,2026-04-01T03:23:16,2026-04-01T03:23:16,2026-04-01T03:23:16,1,0.95,observed,EVI_CDR_CDR_000151,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000152,P_00365,Person,P_03540,Person,CALLS,2025-04-17T15:00:08,2025-04-17T15:00:08,2025-04-17T15:00:08,2025-04-17T15:00:08,1,0.95,observed,EVI_CDR_CDR_000152,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000153,P_04178,Person,P_02728,Person,CALLS,2026-03-18T20:11:50,2026-03-18T20:11:50,2026-03-18T20:11:50,2026-03-18T20:11:50,1,0.95,observed,EVI_CDR_CDR_000153,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000154,P_01118,Person,P_01742,Person,CALLS,2025-04-04T13:34:03,2025-04-04T13:34:03,2025-04-04T13:34:03,2025-04-04T13:34:03,1,0.95,observed,EVI_CDR_CDR_000154,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000155,P_01699,Person,P_03335,Person,CALLS,2026-05-13T12:14:17,2026-05-13T12:14:17,2026-05-13T12:14:17,2026-05-13T12:14:17,1,0.95,observed,EVI_CDR_CDR_000155,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000156,P_00815,Person,P_03129,Person,CALLS,2025-12-29T13:48:12,2025-12-29T13:48:12,2025-12-29T13:48:12,2025-12-29T13:48:12,1,0.95,observed,EVI_CDR_CDR_000156,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000157,P_01764,Person,P_04129,Person,CALLS,2027-04-19T05:00:47,2027-04-19T05:00:47,2027-04-19T05:00:47,2027-04-19T05:00:47,1,0.95,observed,EVI_CDR_CDR_000157,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000158,P_01522,Person,P_02435,Person,CALLS,2027-07-12T04:10:58,2027-07-12T04:10:58,2027-07-12T04:10:58,2027-07-12T04:10:58,1,0.95,observed,EVI_CDR_CDR_000158,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000159,P_04679,Person,P_04350,Person,CALLS,2026-08-04T18:47:01,2026-08-04T18:47:01,2026-08-04T18:47:01,2026-08-04T18:47:01,1,0.95,observed,EVI_CDR_CDR_000159,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000160,P_04794,Person,P_00623,Person,CALLS,2025-03-28T03:40:56,2025-03-28T03:40:56,2025-03-28T03:40:56,2025-03-28T03:40:56,1,0.95,observed,EVI_CDR_CDR_000160,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000161,P_01116,Person,P_03463,Person,CALLS,2025-02-12T04:47:04,2025-02-12T04:47:04,2025-02-12T04:47:04,2025-02-12T04:47:04,1,0.95,observed,EVI_CDR_CDR_000161,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000162,P_04793,Person,P_01360,Person,CALLS,2025-04-28T12:39:42,2025-04-28T12:39:42,2025-04-28T12:39:42,2025-04-28T12:39:42,1,0.95,observed,EVI_CDR_CDR_000162,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000163,P_04004,Person,P_04640,Person,CALLS,2025-04-13T05:36:58,2025-04-13T05:36:58,2025-04-13T05:36:58,2025-04-13T05:36:58,1,0.95,observed,EVI_CDR_CDR_000163,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000164,P_01047,Person,P_00708,Person,CALLS,2025-10-02T07:15:44,2025-10-02T07:15:44,2025-10-02T07:15:44,2025-10-02T07:15:44,1,0.95,observed,EVI_CDR_CDR_000164,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000165,P_00116,Person,P_03323,Person,CALLS,2026-10-20T03:36:46,2026-10-20T03:36:46,2026-10-20T03:36:46,2026-10-20T03:36:46,1,0.95,observed,EVI_CDR_CDR_000165,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000166,P_04465,Person,P_04882,Person,CALLS,2027-06-26T22:00:54,2027-06-26T22:00:54,2027-06-26T22:00:54,2027-06-26T22:00:54,1,0.95,observed,EVI_CDR_CDR_000166,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000167,P_04780,Person,P_00315,Person,CALLS,2025-02-07T08:28:15,2025-02-07T08:28:15,2025-02-07T08:28:15,2025-02-07T08:28:15,1,0.95,observed,EVI_CDR_CDR_000167,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000168,P_03076,Person,P_04830,Person,CALLS,2027-12-13T13:35:15,2027-12-13T13:35:15,2027-12-13T13:35:15,2027-12-13T13:35:15,1,0.95,observed,EVI_CDR_CDR_000168,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000169,P_02281,Person,P_00743,Person,CALLS,2025-04-01T20:54:03,2025-04-01T20:54:03,2025-04-01T20:54:03,2025-04-01T20:54:03,1,0.95,observed,EVI_CDR_CDR_000169,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000170,P_04421,Person,P_01076,Person,CALLS,2025-04-10T08:31:32,2025-04-10T08:31:32,2025-04-10T08:31:32,2025-04-10T08:31:32,1,0.95,observed,EVI_CDR_CDR_000170,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000171,P_02430,Person,P_04640,Person,CALLS,2027-06-09T17:32:36,2027-06-09T17:32:36,2027-06-09T17:32:36,2027-06-09T17:32:36,1,0.95,observed,EVI_CDR_CDR_000171,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000172,P_04001,Person,P_04932,Person,CALLS,2026-07-30T13:46:55,2026-07-30T13:46:55,2026-07-30T13:46:55,2026-07-30T13:46:55,1,0.95,observed,EVI_CDR_CDR_000172,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000173,P_03208,Person,P_00252,Person,CALLS,2026-06-21T12:17:25,2026-06-21T12:17:25,2026-06-21T12:17:25,2026-06-21T12:17:25,1,0.95,observed,EVI_CDR_CDR_000173,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000174,P_00960,Person,P_03723,Person,CALLS,2026-04-11T09:11:22,2026-04-11T09:11:22,2026-04-11T09:11:22,2026-04-11T09:11:22,1,0.95,observed,EVI_CDR_CDR_000174,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000175,P_01606,Person,P_01167,Person,CALLS,2027-12-15T19:49:21,2027-12-15T19:49:21,2027-12-15T19:49:21,2027-12-15T19:49:21,1,0.95,observed,EVI_CDR_CDR_000175,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000176,P_03769,Person,P_00372,Person,CALLS,2025-04-28T12:39:42,2025-04-28T12:39:42,2025-04-28T12:39:42,2025-04-28T12:39:42,1,0.95,observed,EVI_CDR_CDR_000176,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000177,P_02740,Person,P_01380,Person,CALLS,2025-10-20T23:49:15,2025-10-20T23:49:15,2025-10-20T23:49:15,2025-10-20T23:49:15,1,0.95,observed,EVI_CDR_CDR_000177,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000178,P_02566,Person,P_04403,Person,CALLS,2026-04-23T13:10:19,2026-04-23T13:10:19,2026-04-23T13:10:19,2026-04-23T13:10:19,1,0.95,observed,EVI_CDR_CDR_000178,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000179,P_03837,Person,P_02202,Person,CALLS,2025-12-23T16:31:13,2025-12-23T16:31:13,2025-12-23T16:31:13,2025-12-23T16:31:13,1,0.95,observed,EVI_CDR_CDR_000179,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000180,P_02571,Person,P_01065,Person,CALLS,2027-09-10T21:25:39,2027-09-10T21:25:39,2027-09-10T21:25:39,2027-09-10T21:25:39,1,0.95,observed,EVI_CDR_CDR_000180,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000181,P_03179,Person,P_03832,Person,CALLS,2026-10-22T22:26:48,2026-10-22T22:26:48,2026-10-22T22:26:48,2026-10-22T22:26:48,1,0.95,observed,EVI_CDR_CDR_000181,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000182,P_04685,Person,P_01486,Person,CALLS,2026-06-12T02:12:03,2026-06-12T02:12:03,2026-06-12T02:12:03,2026-06-12T02:12:03,1,0.95,observed,EVI_CDR_CDR_000182,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000183,P_01573,Person,P_02251,Person,CALLS,2025-07-04T01:44:18,2025-07-04T01:44:18,2025-07-04T01:44:18,2025-07-04T01:44:18,1,0.95,observed,EVI_CDR_CDR_000183,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000184,P_02603,Person,P_04135,Person,CALLS,2027-09-08T07:41:50,2027-09-08T07:41:50,2027-09-08T07:41:50,2027-09-08T07:41:50,1,0.95,observed,EVI_CDR_CDR_000184,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000185,P_03770,Person,P_04742,Person,CALLS,2025-01-18T04:29:59,2025-01-18T04:29:59,2025-01-18T04:29:59,2025-01-18T04:29:59,1,0.95,observed,EVI_CDR_CDR_000185,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000186,P_02668,Person,P_02140,Person,CALLS,2027-03-02T01:49:32,2027-03-02T01:49:32,2027-03-02T01:49:32,2027-03-02T01:49:32,1,0.95,observed,EVI_CDR_CDR_000186,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000187,P_00871,Person,P_01907,Person,CALLS,2025-09-06T00:30:46,2025-09-06T00:30:46,2025-09-06T00:30:46,2025-09-06T00:30:46,1,0.95,observed,EVI_CDR_CDR_000187,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000188,P_01838,Person,P_00382,Person,CALLS,2026-06-09T01:50:58,2026-06-09T01:50:58,2026-06-09T01:50:58,2026-06-09T01:50:58,1,0.95,observed,EVI_CDR_CDR_000188,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000189,P_00425,Person,P_03923,Person,CALLS,2025-07-11T11:38:24,2025-07-11T11:38:24,2025-07-11T11:38:24,2025-07-11T11:38:24,1,0.95,observed,EVI_CDR_CDR_000189,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000190,P_00270,Person,P_04316,Person,CALLS,2026-12-28T23:39:42,2026-12-28T23:39:42,2026-12-28T23:39:42,2026-12-28T23:39:42,1,0.95,observed,EVI_CDR_CDR_000190,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000191,P_01197,Person,P_01231,Person,CALLS,2026-07-29T04:53:09,2026-07-29T04:53:09,2026-07-29T04:53:09,2026-07-29T04:53:09,1,0.95,observed,EVI_CDR_CDR_000191,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000192,P_03234,Person,P_01044,Person,CALLS,2026-01-26T18:54:22,2026-01-26T18:54:22,2026-01-26T18:54:22,2026-01-26T18:54:22,1,0.95,observed,EVI_CDR_CDR_000192,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000193,P_03641,Person,P_03253,Person,CALLS,2025-09-27T17:47:24,2025-09-27T17:47:24,2025-09-27T17:47:24,2025-09-27T17:47:24,1,0.95,observed,EVI_CDR_CDR_000193,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000194,P_00475,Person,P_01838,Person,CALLS,2025-12-19T05:08:57,2025-12-19T05:08:57,2025-12-19T05:08:57,2025-12-19T05:08:57,1,0.95,observed,EVI_CDR_CDR_000194,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000195,P_00539,Person,P_04745,Person,CALLS,2025-06-13T02:08:05,2025-06-13T02:08:05,2025-06-13T02:08:05,2025-06-13T02:08:05,1,0.95,observed,EVI_CDR_CDR_000195,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000196,P_00798,Person,P_04675,Person,CALLS,2026-09-23T13:58:48,2026-09-23T13:58:48,2026-09-23T13:58:48,2026-09-23T13:58:48,1,0.95,observed,EVI_CDR_CDR_000196,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_000197,P_01535,Person,P_02551,Person,CALLS,2025-04-09T01:53:59,2025-04-09T01:53:59,2025-04-09T01:53:59,2025-04-09T01:53:59,1,0.95,observed,EVI_CDR_CDR_000197,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
